"# key,value,tags"
"פֶּה אֶחָד (PEH  ECHAD)","Unanimously","#definition,#hebrew"
"פֹּה וְשָׁם (POH VESHAM)","Here and There","#definition,#hebrew"
"פָהַק (FAHAK)","Yawn, To","#definition,#hebrew"
"פּוֹחֵחַ (POCHEIACH)","Tattered M","#definition,#hebrew"
"פּוֹחֵחַת (POCHEICHAT)","Tattered F","#definition,#hebrew"
"פוּט (FUT)","Foot","#definition,#hebrew"
"פוּט מְעֻקָּב (FUT MEUKKAV)","Cubic foot","#definition,#hebrew"
"פוּט מְרֻבָּע (FUT MERUBBA)","Square foot","#definition,#hebrew"
"פּוֹלִיטִיקַאִי (POLITIKA I)","Politician M","#definition,#hebrew"
"פּוֹלִיטִיקַאִית (POLITIKA IT)","Politician F","#definition,#hebrew"
"פּוֹלִיטִיקָה (POLITIKAH)","Politics","#definition,#hebrew"
"פּוֹלִין (POLIN)","Poland","#definition,#hebrew"
"פּוֹעֵל (POEIL)","Worker; Laborer","#definition,#hebrew"
"פּוֹעֲלִים (POALIM)","Workers; Laborers","#definition,#hebrew"
"פּוֹצֵץ (POTZEITZ)","Split; Explode; Detonate, To","#definition,#hebrew"
"פּוּקָה (PUKAH)","Stumbling Block","#definition,#hebrew"
"פוּר (FUR)","Lot","#definition,#hebrew"
"פּוֹרֶה (POREH)","Fertile M","#definition,#hebrew"
"פּוֹרְטוּגַל (PORTUGAL)","Portugal","#definition,#hebrew"
"פּוֹרִיָה (PORIAH)","Fertile F","#definition,#hebrew"
"פּוּרִים (PURIM)","Purim, Feast of Lots; Lots","#definition,#hebrew"
"פוֹתְחַן בַקְבוּקִים (FOTCHAN VAKVUKIM)","Bottle Opener","#definition,#hebrew"
"פּוֹתְחַן קוּבֵסוֹת (POTCHAN KUVEISOT)","Can Opener","#definition,#hebrew"
"פָּז (PAZ)","Fine Gold","#definition,#hebrew"
"פִּזוּר (PIZUR)","Dispersion","#definition,#hebrew"
"פַּחַד (PACHAD)","Awe; Fear N","#definition,#hebrew"
"פָּחַד (PACHAD)","Frighten, To; Fear To","#definition,#hebrew"
"פְּחָדִים (PECHADIM)","Fears N","#definition,#hebrew"
"פָּחַד  לִפְחוֹד (PACHAD LIFCHOD)","Frighten, To; Fear To","#definition,#hebrew"
"פֶּחָה (PECHAH)","Governor","#definition,#hebrew"
"פָּחוּס (PACHUS)","Flat M","#definition,#hebrew"
"פְּחוּסָה (PECHUSAH)","Flat F","#definition,#hebrew"
"פִּחוּק (PICHUK)","Yawn","#definition,#hebrew"
"פָּחוֹת (PACHOT)","Inferior M, Less M","#definition,#hebrew"
"פְּחוּתָה  פְּחוֹתָה (PECHUTAH PECHOTAH)","Inferior F, Less F","#definition,#hebrew"
"פָּחוֹת  מִינוּס (PACHOT MINUS)","Less, Minus","#definition,#hebrew"
"פֶּחָם (PECHAM)","Coal; Charcoal","#definition,#hebrew"
"פַּחְמֵימָה (PACHMEIMAH)","Carbohydrate","#definition,#hebrew"
"פַּחְמֵימוֹת (PACHMEIMOT)","Carbohydrates","#definition,#hebrew"
"פָחַת (FACHAT)","Diminish, To; Lessen, To","#definition,#hebrew"
"פִּטְדָה (PITDAH)","Topaz","#definition,#hebrew"
"פֶּטוּנְיָה (PETUNYAH)","Petunia","#definition,#hebrew"
"פִטוּר מַס (FITUR MAS)","Tax Free","#definition,#hebrew"
"פַּטִּישׁ (PATTISH)","Hammer","#definition,#hebrew"
"פֶטֶל (FETEL)","Raspberry","#definition,#hebrew"
"פַטֶנט (FATENT)","Patent","#definition,#hebrew"
"פִּטְפֵּט  צִפְצֵץ (PITPEIT TZIFTZEITZ)","Chatter","#definition,#hebrew"
"פָטַר (FATAR)","Dismiss, To; Exempt, To","#definition,#hebrew"
"פִּטְרִיָּה (PITRYYAH)","Mushroom","#definition,#hebrew"
"פִּטְרִיוֹת בְּשַמֶנֵת (PITRIOT BEShAMENEIT)","Mushrooms in Sour Cream","#definition,#hebrew"
"פִיגִ י (FIGIY)","Fiji Islands","#definition,#hebrew"
"פִּיגָימָה (PIGAYMAH)","Pajama","#definition,#hebrew"
"פִיגֵר (FIGEIR)","Lag","#definition,#hebrew"
"פִּידוֹן הַבֵּן (PIDON HABBEIN)","Redemption of first born","#definition,#hebrew"
"פִּידְּיוֹן הַבֵּן (PIDEYON HABBEIN)","Redemption of the First Born","#definition,#hebrew"
"פִּידְּיוֹן שְׁבוּיִים (PIDEYON SHEVUYIM)","Redemption of captives","#definition,#hebrew"
"פִּיוֹת (PIOT)","Mouths","#definition,#hebrew"
"פִיזִיקָה (FIZIKAH)","Physics","#definition,#hebrew"
"פַּיִט  פִּיוּט (PAYIT PIUT)","Religious poem","#definition,#hebrew"
"פִיל (FIL)","Elephant","#definition,#hebrew"
"פִילִיפִינִיים (FILIFINIYM)","Philippines","#definition,#hebrew"
"פינה (FYNH)","Evacuate","#definition,#hebrew"
"פִינְט (FINET)","Pint","#definition,#hebrew"
"פִינְלַנְד (FINELAND)","Finland","#definition,#hebrew"
"פִיסְטוּק (FISETUK)","Pistachio Nut","#definition,#hebrew"
"פִּיף (PIF)","Fringe","#definition,#hebrew"
"פִיצוּיִים (FITZUYIM)","Punitive damages","#definition,#hebrew"
"פִיצֵח (FITZEICH)","Crack","#definition,#hebrew"
"פִיצֵל (FITZEIL)","Fragment","#definition,#hebrew"
"פִּיק (PIK)","Tottering","#definition,#hebrew"
"פִּיקָּדוֹן (PIKADON)","Deposit N","#definition,#hebrew"
"פִירְסוּם (FIRESUM)","Publicity","#definition,#hebrew"
"פִּיתָה (PITAH)","Pita Bread","#definition,#hebrew"
"פַּךְ (PAKH)","Flask; Vial","#definition,#hebrew"
"פִּכָּה (PIKKAH)","Gush;Bubble;Well;Trickle; Flow, To make","#definition,#hebrew"
"פִּכַּחַת (PIKKACHAT)","Sober F","#definition,#hebrew"
"פַּכִּים (PAKKIM)","Flasks; Vials","#definition,#hebrew"
"פֶּלֶא (PELE )","Marvel; Miracle; Wonder","#definition,#hebrew"
"פִּלֵג (PILEIG)","Divide, To","#definition,#hebrew"
"פְּלֻגָה  פְּלוּגָה (PELUGAH PELUGAH)","Division; Group","#definition,#hebrew"
"פּלוּטוֹן (PLUTON)","Pluto","#definition,#hebrew"
"פְּלוּס (PELUS)","Plus","#definition,#hebrew"
"פֶּלַח (PELACH)","Millstone","#definition,#hebrew"
"פֻּלְחָן  פּוּלְחָן (PULCHAN PULCHAN)","Service, In Temple; Worship","#definition,#hebrew"
"פָלַט (FALAT)","Escape, To","#definition,#hebrew"
"פְּלִיחָה (PELICHAH)","Plowing","#definition,#hebrew"
"פֶּלִי  פִּלְאִי (PELI PIL I)","Wonderful; Incomprehensible M","#definition,#hebrew"
"פֶּלִית  פִּלְאִית (PELIT PIL IT)","Wonderful; Incomprehensible F","#definition,#hebrew"
"פִּלֵּל (PILLEIL)","Think, To; Intercede, To","#definition,#hebrew"
"פְּלַנֶטַה (PELANETAH)","Planet","#definition,#hebrew"
"פִלֵּס (FILLEIS)","Balance, Make Level, To","#definition,#hebrew"
"פֶּלֶס (PELES)","Balance N","#definition,#hebrew"
"פִלפֶל (FILFEL)","Chili;Pepper","#definition,#hebrew"
"פָלָפֶל  פָלָאפֶל (FALAFEL FALA FEL)","Falafel","#definition,#hebrew"
"פָּלַשׁ (PALASH)","Invade; Trespass","#definition,#hebrew"
"פְּלִשְׁתּי (PELISHTY)","Philistine M","#definition,#hebrew"
"פְּלִשְׁתּית (PELISHTYT)","Philistine F","#definition,#hebrew"
"פֶּן (PEN)","Lest","#definition,#hebrew"
"פָּנָה (PANAH)","Turn, To","#definition,#hebrew"
"פִּנָה (PINAH)","Remove, To; Empty, To","#definition,#hebrew"
"פָּנָה אֶל  נָאַם  מִעֵן (PANAH  EL NA AM MI"EIN)","Address, To; Speak, To","#definition,#hebrew"
"פָּנָה אֶל  נָאַם  מִעֵן (PANAH  EL NA AM MIEIN)","Address, To; Speak, To","#definition,#hebrew"
"פִּנָּה  פִּינָּה (PINNAH PINAH)","Corner","#definition,#hebrew"
"פְּנִייָּה (PENIYAH)","Turn","#definition,#hebrew"
"פְּנִיַיּת פַּרסָה (PENIAYYT PARSAH)","U turn","#definition,#hebrew"
"פָּנִים (PANIM)","Face","#definition,#hebrew"
"פְּנִימָה (PENIMAH)","Within","#definition,#hebrew"
"פְּנִימִי (PENIMI)","The inner","#definition,#hebrew"
"פְּנִימִי  פְּנִימָה (PENIMI PENIMAH)","Inside","#definition,#hebrew"
"פְּנִינִים (PENINIM)","Pearls","#definition,#hebrew"
"פְּנַי  פְּנַאי (PENAY PENA Y)","Leisure Time","#definition,#hebrew"
"פָּנָמָה (PANAMAH)","Panama","#definition,#hebrew"
"פָּנָס (PANAS)","Lantern","#definition,#hebrew"
"פָּנַס רְחוֹב (PANAS RECHOV)","Lamppost","#definition,#hebrew"
"פִּנֵּק (PINNEIK)","Pamper, To","#definition,#hebrew"
"פִּנְקָס (PINKAS)","Notebook","#definition,#hebrew"
"פַּנְתֵּר (PANTEIR)","Panther","#definition,#hebrew"
"פַּס (PAS)","Line; Stripe","#definition,#hebrew"
"פִּסֵּג (PISSEIG)","Divide, To; Branch off, To","#definition,#hebrew"
"פִּסְגָּה (PISGAH)","Summit","#definition,#hebrew"
"פָּסוּל (PASUL)","Unfit; Unlawful; Improper","#definition,#hebrew"
"פָּסוּק (PASUK)","Biblical Verse","#definition,#hebrew"
"פְּסוּקִים (PESUKIM)","Biblical Verses","#definition,#hebrew"
"פֶּסַח  הַג הַפֶּסַח (PESACH HAG HAPPESACH)","Passover","#definition,#hebrew"
"פַּסֵּי הָרַכֶּבֶת (PASSEI HARAKKEVET)","Railroad Track","#definition,#hebrew"
"פְּסִיכוֹלוֹגְיָה (PESIKHOLOGYAH)","Psychology","#definition,#hebrew"
"פַסִּים (FASSIM)","Strip; Stripes","#definition,#hebrew"
"פְּסִיק (PESIK)","Comma","#definition,#hebrew"
"פְּסִיקָה (PESIKAH)","Court decision; Adjudication","#definition,#hebrew"
"פַּסָּל (PASSAL)","Sculptor","#definition,#hebrew"
"פְּסָלים (PESALYM)","Statues","#definition,#hebrew"
"פְּסִלים (PESILYM)","Statues of idols","#definition,#hebrew"
"פֶּסֶל  פָּסִיל (PESEL PASIL)","Idol; Statue; Image","#definition,#hebrew"
"פְסַנְתֵר (FESANTEIR)","Piano","#definition,#hebrew"
"פְּסַנְתְּרָן (PESANTERAN)","Pianist M","#definition,#hebrew"
"פְּסַנְתְּרָנִת (PESANTERANIT)","Pianist F","#definition,#hebrew"
"פָסַק (FASAK)","Cease; Stop; Decide; Divide","#definition,#hebrew"
"פְּסָק (PESAK)","Decision","#definition,#hebrew"
"פָּעוֹט (PA"OT)","Small Child","#definition,#hebrew"
"פְּעוּלָה  פְּעֻלָּה (PEULAH PEULLAH)","Deed, Action","#definition,#hebrew"
"פְּעוּלוֹת  פְּעֻלּוֹת (PEULOT PEULLOT)","Deeds, Actions","#definition,#hebrew"
"פָּעַל (PAAL)","Do; Make; Act, To","#definition,#hebrew"
"פִּעֵל (PIEIL)","Piel; Intensive Active Verb","#definition,#hebrew"
"פֻּעַל (PUAL)","Pual; Intensive Passive Verb","#definition,#hebrew"
"פְּעֻלָּה (PEULLAH)","Deed","#definition,#hebrew"
"פֹּעַל יוֹצֵא  פֹּעַל עוֹבֵר (POAL YOTZEI  POAL OVEIR)","Transitive Verb","#definition,#hebrew"
"פְּעָלִים (PEALIM)","Verbs","#definition,#hebrew"
"פֹּעַל עוֹמֵד (POAL OMEID)","Intransitive Verb","#definition,#hebrew"
"פֹּעַל  פּוֹעַל (POAL POAL)","Verb","#definition,#hebrew"
"פָּעַל  קַל (PA"AL KAL)","Paal; Qal; Simple Active Verb","#definition,#hebrew"
"פָּעַל  קַל (PAAL KAL)","Paal; Qal; Simple Active Verb","#definition,#hebrew"
"פָּעַם (PAAM)","Impel, To; Beat, To","#definition,#hebrew"
"פַּעַם (PAAM)","Once; Instance","#definition,#hebrew"
"פַּעֲמוֹן (PAAMON)","Bell","#definition,#hebrew"
"פַּעֲמוֹן הַדֶּלֶת (PAAMON HADDELET)","Doorbell","#definition,#hebrew"
"פַּעֲמוֹנִים (PAAMONIM)","Bells N M P","#definition,#hebrew"
"פַּעֲמוֹנִית (PAAMONIT)","Bluebell; Campanula","#definition,#hebrew"
"פַּעֲמַיִם (PAAMAYIM)","Twice","#definition,#hebrew"
"פְּעָמִים (PEAMIM)","Instances; Occasions; Times","#definition,#hebrew"
"פְּעָמִים רַבּוֹת  לְאִתִּים קְרוֹבוֹת (PEAMIM RABBOT LE ITTIM KEROVOT)","Frequently; Often","#definition,#hebrew"
"פִּעְנַח (PINACH)","Decipher, To","#definition,#hebrew"
"פ פֶא ף (F FE  F)","Fe; Pe","#definition,#hebrew"
"פַּפָּיָה (PAPPAYAH)","Papaya","#definition,#hebrew"
"פָּצֶח  פִּצֵּח (PATZECH PITZTZEICH)","Burst, To, Open, To","#definition,#hebrew"
"פָצַם (FATZAM)","Split, Open","#definition,#hebrew"
"פָצַע (FATZA)","Wound To","#definition,#hebrew"
"פֶצַע (FETZA)","Wound","#definition,#hebrew"
"פָּץ  פוץ (PATZ FVTZ)","Scattered, To Be","#definition,#hebrew"
"פְּצָצָה (PETZATZAH)","Bomb","#definition,#hebrew"
"פָּצַר (PATZAR)","Press, To","#definition,#hebrew"
"פָקַד (FAKAD)","Muster","#definition,#hebrew"
"פָּקַד (PAKAD)","Command; Assign; Visit, To","#definition,#hebrew"
"פְּקֻדָּה (PEKUDDAH)","Order; Command, Biblical","#definition,#hebrew"
"פִּקוּדִים (PIKUDIM)","Precepts","#definition,#hebrew"
"פָקַח (FAKACH)","Open Eyes and Ears, To","#definition,#hebrew"
"פָּקִיד (PAKID)","Officer; Official M","#definition,#hebrew"
"פְּקִידָה (PEKIDAH)","Officer; Official F","#definition,#hebrew"
"פָּקִיסְתָן (PAKISETAN)","Pakistan","#definition,#hebrew"
"פְּקִיעַ (PEKIA)","Bundle; Bunch of Sheaves","#definition,#hebrew"
"פְּקִיעִים (PEKIIM)","Bundles; Bunches of Sheaves","#definition,#hebrew"
"פִּקְּל (PIKKEL)","Peel Onions, To","#definition,#hebrew"
"פַקְס (FAKS)","Fax","#definition,#hebrew"
"פָּקַע (PAKA)","Cancel; Expire; Split, To","#definition,#hebrew"
"פִּקפֵּק  פִּיְקפֵּק (PIKPEIK PIKPEIK)","Doubt","#definition,#hebrew"
"פְקָק  פֶקֶק (FEKAK FEKEK)","Cork, Stopper","#definition,#hebrew"
"פַּקֶקֶת (PAKEKET)","Clot, blood; Thrombosis","#definition,#hebrew"
"פִּקָק תְּנוּעָה (PIKAK TENUAH)","Traffic Jam","#definition,#hebrew"
"פַּר (PAR)","Young bull","#definition,#hebrew"
"פֶּרֶא (PERE )","Wild ass, Savage","#definition,#hebrew"
"פַּרַגוּאַיי (PARAGU AYY)","Paraguay","#definition,#hebrew"
"פַּרְגוּל (PARGUL)","Whip","#definition,#hebrew"
"פָּרָג  פֶּרֶג (PARAG PEREG)","Poppy","#definition,#hebrew"
"פָּרַד (PARAD)","Separate, To; Divide, To","#definition,#hebrew"
"פָּרֻדָּה  פְּרוּדָה (PARUDDAH PERUDAH)","Molecule; Particle","#definition,#hebrew"
"פַּרְדֵּס (PARDEIS)","Orchard; Orange Grove","#definition,#hebrew"
"פַּרְדֵּסִים (PARDEISIM)","Orchards; Orange Groves","#definition,#hebrew"
"פַּרְדְּסָנוּת (PARDESANUT)","Citriculture","#definition,#hebrew"
"פָּרָה (PARAH)","Cow","#definition,#hebrew"
"פֶּרוּ (PERU)","Peru","#definition,#hebrew"
"פַּרוָוה (PARVAVH)","Parveh, Not Meat nor Milk","#definition,#hebrew"
"פְּרוּטָה (PERUTAH)","Coin; Cent","#definition,#hebrew"
"פְרוּסָה  פֶּלַח  נֵתַח  חֲתִיכָה (FERUSAH PELACH NEITACH CHATIKHAH)","Slice","#definition,#hebrew"
"פְּרוֹפֶסוֹר (PEROFESOR)","Professor M","#definition,#hebrew"
"פְּרוֹפֶסוֹרִית (PEROFESORIT)","Professor F","#definition,#hebrew"
"פֵּרוּר  פֵּירוּר (PEIRUR PEIRUR)","Crumb; Fragment","#definition,#hebrew"
"פֵּרוֹת  פֵּירוֹת (PEIROT PEIROT)","Fruits","#definition,#hebrew"
"פָּרַח (PARACH)","Blossom; Flower; Thrive, To","#definition,#hebrew"
"פֶּרַח (PERACH)","Flower","#definition,#hebrew"
"פּרְחִי (PRECHI)","Floral","#definition,#hebrew"
"פְּרָחִים (PERACHIM)","Flowers","#definition,#hebrew"
"פֶּרַח  עִטּוּר  קִשּׁוּט  מִבְחָר (PERACH ITTUR KISHSHUT MIVCHAR)","Flower","#definition,#hebrew"
"פָּרַט (PARAT)","Change Money; Specify, To","#definition,#hebrew"
"פּרִי הָדָר (PRI HADAR)","Citrus Fruit","#definition,#hebrew"
"פְּרִיסָה (PERISAH)","Slicing; Spreading","#definition,#hebrew"
"פְּרִיסַת שָׁלוֹם (PERISAT SHALOM)","Regards","#definition,#hebrew"
"פְּרִי  פֶּרִי (PERI PERI)","Fruit Of; Produce Of","#definition,#hebrew"
"פָּרִיק (PARIK)","Detachable M","#definition,#hebrew"
"פְּרִיקָה (PERIKAH)","Detachable F","#definition,#hebrew"
"פִּרְכָה  פִּירְכָה (PIRKHAH PIREKHAH)","Refutation","#definition,#hebrew"
"פָרַס  בָּצַע (FARAS BATZA)","Slice, To","#definition,#hebrew"
"פְּרסָם (PERSAM)","Perspective","#definition,#hebrew"
"פִּרְסֵם (PIRSEIM)","Advertise","#definition,#hebrew"
"פָּרַע (PARA)","Neglect, to; Disarrange, To","#definition,#hebrew"
"פְּרׇעָה (PERO"AH)","Riot; Pogrom","#definition,#hebrew"
"פְּרׇעָה (PEROAH)","Riot; Pogrom","#definition,#hebrew"
"פַרְפַר (FARFAR)","Butterfly","#definition,#hebrew"
"פָּרַץ (PARATZ)","Break; Press","#definition,#hebrew"
"פֶּרֶץ (PERETZ)","Breach; Break","#definition,#hebrew"
"פָּרַק (PARAK)","Unload, To; Free, To","#definition,#hebrew"
"פִּרְקֵי אָבוֹת (PIRKEI  AVOT)","Crossroads of the Ancestors","#definition,#hebrew"
"פָרַשׂ (FARAS)","Spread, To; Stretch, To","#definition,#hebrew"
"פַּרְשְׁדוֹן (PARSHEDON)","Emergency Exit; Passage","#definition,#hebrew"
"פָּרָשַׁת דְּרָכִים  מַצְלֵבָה (PARASHAT DERAKHIM MATZLEIVAH)","Intersection","#definition,#hebrew"
"פָּשׁוּט  פָּשׁוֹטֶה (PASHUT PASHOTEH)","Simple M","#definition,#hebrew"
"פִּשׁוּר (PISHUR)","Compromise","#definition,#hebrew"
"פַּשׁטִידָה (PASHTIDAH)","Kugel; Noodle Pie","#definition,#hebrew"
"פָּשַׁט  לִפְשׁוֹט (PASHAT LIFSHOT)","Remove; Take off, to","#definition,#hebrew"
"פְּשׁיטַת רֶגֶל (PESHYTAT REGEL)","Bankruptcy","#definition,#hebrew"
"פָּשַׁע (PASHA)","Transgress; Rebel; Neglect, To","#definition,#hebrew"
"פֶּשַׁע (PESHA)","Guilt; Rebellion","#definition,#hebrew"
"פִּתְאם  פֶּתַע (PIT M PETA)","Suddenly","#definition,#hebrew"
"פָּתוּחַ (PATUACH)","Opened M","#definition,#hebrew"
"פְּתוּחָה (PETUCHAH)","Opened F","#definition,#hebrew"
"פִּתּוּי (PITTUY)","Seduction","#definition,#hebrew"
"פָּתַח (PATACH)","Open, To; Begin, To","#definition,#hebrew"
"   פַּתָח (PATACH)","Patach,short A,like father","#definition,#hebrew"
"פְּתִיכָה (PETIKHAH)","Opening; Introduction","#definition,#hebrew"
"פְּתִילָה (PETILAH)","Wick F; Twisted F","#definition,#hebrew"
"פָּתִית (PATIT)","Crumb; Flake","#definition,#hebrew"
"פַּתִיתִים (PATITIM)","Crumbs; Flakes","#definition,#hebrew"
"פָּתִיתֵי שֶלֶג (PATITEI ShELEG)","Snowflakes","#definition,#hebrew"
"פִּתְקָה (PITKAH)","Note","#definition,#hebrew"
"פִּתָּרוֹן (PITTARON)","Solution","#definition,#hebrew"
"פִּתָּרוֹנוֹת (PITTARONOT)","Solutions","#definition,#hebrew"
"פִּתָּרוֹנִים (PITTARONIM)","Solutions","#definition,#hebrew"
"פָּתַר  לִפְתוֹר (PATAR LIFTOR)","Interpret, To","#definition,#hebrew"
"פַּת שַׁחֲרִית (PAT SHACHARIT)","Breakfast","#definition,#hebrew"
"צֵאָה (TZEI AH)","Excrement; Filth","#definition,#hebrew"
"צֵא  יָצָא (TZEI  YATZA )","Get out; Go out","#definition,#hebrew"
"צֹאן  כֶּבֶשׂ (TZO N KEVES)","Sheep and Goats; Flock","#definition,#hebrew"
"צֹאן  צֹנֶה  צֹאנֶה (TZO N TZONEH TZO NEH)","Sheep; Flocks","#definition,#hebrew"
"צֶאֱצָא (TZE ETZA )","Creature; Produce; Children","#definition,#hebrew"
"צֶאֲצֶאִים (TZE ATZE IM)","Offspring","#definition,#hebrew"
"צָב (TZAV)","Turtle","#definition,#hebrew"
"צָבָא (TZAVA )","Army","#definition,#hebrew"
"צְבָא הֲגָנָה לְישְׂרָאֵל  צה ל (TZEVA  HAGANAH LEYSERA EIL TZHL)","Israel Defense Army; IDF","#definition,#hebrew"
"צְבָאִי (TZEVA I)","Military M","#definition,#hebrew"
"צְבָאִית (TZEVA IT)","Military F","#definition,#hebrew"
"צְבִי (TZEVI)","Deer","#definition,#hebrew"
"צְבִיָה (TZEVIAH)","She Deer","#definition,#hebrew"
"צִבְיוֹן (TZIVYON)","Caprice","#definition,#hebrew"
"צִבְיוֹנִי (TZIVYONI)","Whimsical M","#definition,#hebrew"
"צַבִּים (TZABBIM)","Turtles","#definition,#hebrew"
"צְבִיעָה (TZEVIAH)","Dyeing","#definition,#hebrew"
"צֶבַע (TZEVA)","Color; Colour","#definition,#hebrew"
"צִבְעוֹנִי (TZIVONI)","Tulip M","#definition,#hebrew"
"צִבְעוֹנִים (TZIVONIM)","Tulips M","#definition,#hebrew"
"צְבָעִים (TZEVAIM)","Colors; Colours","#definition,#hebrew"
"צִבְעֵי מַיִים (TZIVEI MAYIM)","Water Colors","#definition,#hebrew"
"צִבְעֵי פַּסְטֵל (TZIVEI PASTEIL)","Pastel Colors","#definition,#hebrew"
"צִבְעֵי שֶמֶן (TZIVEI ShEMEN)","Oil Paints","#definition,#hebrew"
"צָבַר (TZAVAR)","Accumulate","#definition,#hebrew"
"צָבָר (TZAVAR)","Cactus; Aloe, Native Israeli","#definition,#hebrew"
"צְבָרִים (TZEVARIM)","Cactuses; Aloes, Native Israel","#definition,#hebrew"
"צֶבֶת (TZEVET)","Sheaf","#definition,#hebrew"
"צַ ד (TZAD)","Chad","#definition,#hebrew"
"צָד (TZAD)","Hunt, Shoot","#definition,#hebrew"
"צַד (TZAD)","Side","#definition,#hebrew"
"צדָדים (TZDADYM)","Sides","#definition,#hebrew"
"צַדִּיק (TZADDIK)","Righteous; Just; Merciful","#definition,#hebrew"
"צַדִּיקִים (TZADDIKIM)","Pious Men; Righteous Men","#definition,#hebrew"
"צְדֹפֶת (TZEDOFET)","Porcelain","#definition,#hebrew"
"צֶדֶק (TZEDEK)","Justice;Jupiter","#definition,#hebrew"
"צְדָקָה (TZEDAKAH)","Charity;Justice","#definition,#hebrew"
"צֶדָקָה  גְּמִילוּת הֲסָדִי (TZEDAKAH GEMILUT HASADI)","Charity; Good deeds","#definition,#hebrew"
"צִדְקִיָּה (TZIDKYYAH)","Zedekiah","#definition,#hebrew"
"צַדְרָה (TZADRAH)","Linnet; Tarpaulin","#definition,#hebrew"
"צְהֻבָּה (TZEHUBBAH)","Yellow F","#definition,#hebrew"
"צַהוֹב (TZAHOV)","Yellow M","#definition,#hebrew"
"צָהִיר (TZAHIR)","Clear M","#definition,#hebrew"
"צְהִירָה (TZEHIRAH)","Clear F","#definition,#hebrew"
"צַהַ ל (TZAAHL)","I.D.F.","#definition,#hebrew"
"צָהֲלָה (TZAHALAH)","Neighing","#definition,#hebrew"
"צׇהֳרַיִם  צׇהֳרַיִים (TZOHORAYIM TZOHORAYIM)","Noon; Midday","#definition,#hebrew"
"צַו (TZAV)","Warrant","#definition,#hebrew"
"צַוָּאר  צַווָאר (TZAVVA R TZAVVA R)","Neck","#definition,#hebrew"
"צִוָּה (TZIVVAH)","Command","#definition,#hebrew"
"צוֹהֵל  צֹהֵל (TZOHEIL TZOHEIL)","Happy M; Gay M; Rejoicing M","#definition,#hebrew"
"צוֹהֶלֶת  צֹהֶלֶת (TZOHELET TZOHELET)","Happy F; Gay F; Rejoicing F","#definition,#hebrew"
"צִוּוִּי (TZIVVVI)","Imperative","#definition,#hebrew"
"צְוָחָה  צְרִיחָה (TZEVACHAH TZERICHAH)","Shriek N","#definition,#hebrew"
"צַו חִיפּוֹשׂ (TZAV CHIPOS)","Search Warrant","#definition,#hebrew"
"צוֹחֵק (TZOCHEIK)","Laughs","#definition,#hebrew"
"צוֹלֶלֶת (TZOLELET)","Submarine","#definition,#hebrew"
"צוֹלֵעַ (TZOLEIA)","Lame M","#definition,#hebrew"
"צוֹלַעַת (TZOLAAT)","Lame F","#definition,#hebrew"
"צוֹם (TZOM)","Fast","#definition,#hebrew"
"צוֹמֶת (TZOMET)","Intersection","#definition,#hebrew"
"צוֹף  לָצוּף (TZOF LATZUF)","Float, to","#definition,#hebrew"
"צוּר (TZUR)","Rock; Refuge","#definition,#hebrew"
"צוּרָה (TZURAH)","Figure; Form; Shape","#definition,#hebrew"
"צַוָּרוֹן  צוָּארוֹן (TZAVVARON TZVA RON)","Necklace","#definition,#hebrew"
"צוּרוֹת (TZUROT)","Figures; Forms; Shapes","#definition,#hebrew"
"צוֹרַף  זֶהָבִי (TZORAF ZEHAVI)","Jeweler","#definition,#hebrew"
"צִחְצַח (TZICHTZACH)","Make Shiny, To","#definition,#hebrew"
"צָחַק (TZACHAK)","Laugh, To","#definition,#hebrew"
"צָחֶק (TZACHEK)","Check","#definition,#hebrew"
"צָחֹר (TZACHOR)","White M Adj","#definition,#hebrew"
"צְחֹרָה (TZECHORAH)","White F Adj","#definition,#hebrew"
"צְחַרְחַר (TZECHARCHAR)","Whitish M","#definition,#hebrew"
"צְחַרְחֶרֶת (TZECHARCHERET)","Whitish F","#definition,#hebrew"
"צִטֵּט (TZITTEIT)","Cite, To; Quote, To","#definition,#hebrew"
"צִיבּוּר (TZIBUR)","Public; Community","#definition,#hebrew"
"צַיד (TZAYD)","Hunting","#definition,#hebrew"
"צִיוֹן (TZION)","Zion","#definition,#hebrew"
"צִיּוּן (TZYYUN)","Signpost; Mark","#definition,#hebrew"
"צִיוֹנוּת (TZIONUT)","Zionism","#definition,#hebrew"
"צִיוֹנִי (TZIONI)","Zionist","#definition,#hebrew"
"צִיּוּץ (TZYYUTZ)","Chirp","#definition,#hebrew"
"צִיּוּר (TZYYUR)","Picture;Drawing; Sketch","#definition,#hebrew"
"צִ ילִי (TZIYLI)","Chile","#definition,#hebrew"
"צִיַּן (TZYYAN)","Indicate, To; Mark, To","#definition,#hebrew"
"צִיפּוֹרֶן (TZIPOREN)","Nail","#definition,#hebrew"
"צִיפְּס (TZIPES)","French Fries; Chips","#definition,#hebrew"
"צִיץ (TZITZ)","Blossom","#definition,#hebrew"
"צִיצָה (TZITZAH)","Flower; Fringe","#definition,#hebrew"
"צִיצִית (TZITZIT)","Tassel; Forelock; Fringe","#definition,#hebrew"
"ציץ  צָץ (TZYTZ TZATZ)","Flower, To; Blossom, To","#definition,#hebrew"
"   צִירִי חָסֵר (TZIRI CHASEIR)","Tsiri Chaser,long E,like pet","#definition,#hebrew"
